tokens,address
22281015637636,Cosmostation
21295518297555,reynisfjara
15777497184224,Chorus One
14208734943288,Figment
13719043273025,Electric
6969052568209,Inotel
5096077323442,Stakecito
5081013524047,ğŸ stake.fish
4774131266119,Frog OSMO
4685647690305,Informal Systems
4631494983662,Imperator.co
4535391772485,"Frens (ğŸ¤,ğŸ¤)"
4441668562390,PRYZM | Stake & Earn
4384814920924,Sentinel dVPN
4358311239838,CryptoCrew Validators âœ…
4325046391335,SG-1
4264172122300,Multiplex
3899355192000,01node
3833222607918,Citadel.one
3787886342674,Allnodes
3779105055843,binary_holdings
3614256818831,Larry Engineer
3599877842039,BouBouNode
3544379481030,Zero Knowledge Validator (ZKV)
3520375869455,wosmongton
3313431726798,POSTHUMANâˆDVS
3277060049596,polkachu.com
3200018586387,DSRV
3195851404528, Lavender.Five Nodes ğŸ
3136932121032,ShapeShift DAO
3035345222773,Peregrine
3001882468182,tree-frog
2980244016473,Node Guardians
2917540724081,Chandra Station 
2889134723027,OmniFlix Network
2824428318183,Parakeet
2802166888261,S16 Research Ventures
2695275444489,StakeLab
2687096928680,White Marlin Staking
2546991710337,interchain.FMğŸ¥©
2501155794444,Coinbase Cloud
2484557488335,Ledger by Figment
2479071108060,B-Harvest
2440942427509,Cosmos Spaces â˜®ï¸ğŸ’œâš›ï¸
2420881801698,Forbole
2408994451805,0base.vc
2395661802560,Swiss Staking
2328822214438,Provalidator
2278817239781,Bro_n_Bro
2262979220719,Crypto Assassin
2262649116943,Crosnest
2227496276766,ECO Stake ğŸŒ±
2131443661584,Nocturnal Labs
2124912636770,Smart Stake ğŸ“ˆğŸ“Š
2008971195091,iqlusion
1978403896253,Interstellar Lounge ğŸ¸
1971743727385,nonce community
1941609751862,jabbey
1874075746817,#decentralizehk - DHK dao
1866473563097,Stakewolle.com |100% Insurance
1849172656454,Cosmology
1746716857573,Stakely.io
1738181003415,Hathor Node
1731865250537,Ping
1725286725903,Manythings
1713141422676,Golden Ratio Staking
1699215228751,WhisperNode ğŸ¤
1601983766667,strangelove-ventures
1601967138719,Leonoor's Cryptoman
1564205792292,Klub Staking
1525089402468,ChainLayer
1507736674949,KDF
1503523577563,binance staking
1502896629156,Interbloc
1487798178799, AutoStake ğŸ›¡ï¸ Slash Protected
1487539167805,StakeWithUs
1451174982557,Silk Nodes
1431081345331,Chihuahua
1386630450704,Atomic Nodes
1381383086351,[ block pane ]
1365903879005,Ethereal Ventures
1336254095733,Interop
1325779153066,a41
1163832482642,The_Cybernetics
1123396102913,nonce classic
1065733177908,PRO Delegators
1008857132258,Meria
985403668885,Witval
971319012962,blockscape
931982207045,Blockdaemon
926895179376,Chainflow
918829642714,Simply Staking
899813258100,Chill Validation
897037538997,commercio.network
866022631552,danku_zone w/ DAIC
817649698324,"Stargaze.zone (âœ¨,ğŸ”­)"
770161398443,SmartNodes
769792336933,DAO DAO
763033246081,ğŸ‡¨ğŸ‡­ Vortex.live ğŸŸ¢
736796342995,KalpaTech
734247748290,in3s.com
727380484380,Tessellated
706981238151,Levana ğŸ‰ Powered by Cros Nest
699653325529,Tedcrypto.io ğŸ§¸ | TedLotto
694098445596,Oni â›©ï¸
683827395374,NosNodeğŸ”®
675516712004,[Beehive]ğŸ‡°ğŸ‡·
658014782431,validator.network
630733900686,SpectrumX
626728041390,Cypher Core
624814594304,FreshSTAKING
613582339457,Uncle Ed
554103691253,stake.systems | autocompound
553227497426,AUDIT.one
518391438801,syncnode
514368710328,Gelotto ğŸ›¡ Slash Protected
503569556022,Bored Ape Server
455278357263,Zenscape
454452769459,Merkan
450514819709,Astroquirks | Profit Sharing ğŸ¤‘ ğŸ’°
450069341503,CrowdControl
446999424576,Everstake
402457364638,ushakov
379549003644,Active Nodes
373739582497,kooltek68
371298417655,GATA DAO
356841983576,Kintsugi Nodes
334292441675,Trust Nodes
321008772326,defiantlabs
316507216678,ztake.org
287699617587,Quebec
280677737025,Obi
274244392525,Dora Factory
265437578910,Komikuri
264090914548,dimi ğŸ¦™
263459533555,DACM
257908521168,TaxiStake
247335997823,coinhall.org
237363992589,Bi23 Labs
232711200634,Oldcat
230011482845,Validatus
226937421508,Coverlet
222195025247,artifact
221193674807,Coinpayu
219951362172,AlphaNodesğŸ›¸
216332596590,DELIGHT
213928313019,StakeThat - autorestake
209686131647,Secure Secrets
203554856776,Mendel
172760827299,Staking Fund
